,i_url,Sanction,name,sex,Age,Weight,SQM,BPM,DLM,Total
24148,1302,NE-2016-02,Jen Williams,0,31,53.4,65,47.5,85,197.5
24149,1302,NE-2016-02,Jamie Simon,0,33,67.9,132.5,72.5,167.5,372.5
24150,1302,NE-2016-02,Alena Dixson,0,27,65.8,115,72.5,120,307.5
24151,1302,NE-2016-02,Gabrielle Dvorak,0,25,108.8,127.5,70,135,332.5
24153,1302,NE-2016-02,Azad Naser,1,22,51.1,97.5,75,142.5,315
24154,1302,NE-2016-02,Michael Phan,1,20,64,185,115,210,510
24155,1302,NE-2016-02,Michael Kegel,1,21,69.4,137.5,92.5,182.5,412.5
24156,1302,NE-2016-02,Bryce Platt,1,23,82.5,247.5,155,267.5,670
24157,1302,NE-2016-02,Michael Schaeffer,1,23,81.1,187.5,142.5,220,550
24158,1302,NE-2016-02,Emilio Rocha,1,21,83,192.5,110,240,542.5
24159,1302,NE-2016-02,Sam Lewey,1,23,81.5,175,90,182.5,447.5
24160,1302,NE-2016-02,Lorenzo Tomasiello,1,21,92.4,237.5,150,287.5,675
24161,1302,NE-2016-02,Cyler Anderson,1,21,92.1,225,135,262.5,622.5
24162,1302,NE-2016-02,Klint Conroy,1,22,89.3,182.5,137.5,197.5,517.5
24163,1302,NE-2016-02,Jacob Sikorski,1,21,84.7,160,90,192.5,442.5
24164,1302,NE-2016-02,Jordon Bents,1,24,155.2,257.5,162.5,277.5,697.5
24165,1302,NE-2016-02,Ronald Cornelius,1,22,134.9,215,125,250,590
24166,1302,NE-2016-02,Lucas Tobler,1,41,118.8,240,142.5,255,637.5
24167,1302,NE-2016-02,Scott Brant,1,47,132.2,210,172.5,242.5,625
24168,1302,NE-2016-02,Michael Pruss,1,54,90.6,120,120,182.5,422.5
24169,1302,NE-2016-02,Monte Lofing,1,58,65.9,190,100,177.5,467.5
24170,1302,NE-2016-02,Russel Steinshouer,1,57,72.7,155,105,185,445
24171,1302,NE-2016-02,Steve Evaretts,1,55,103.2,167.5,142.5,227.5,537.5
24172,1302,NE-2016-02,James Thompson,1,52,66,140,85,187.5,412.5
24173,1302,NE-2016-02,Joel Waters,1,39,82.4,195,102.5,240,537.5
24174,1302,NE-2016-02,Jordan Sidwell,1,25,74.9,185,102.5,215,502.5
24175,1302,NE-2016-02,Kenneth Goucher,1,38,91.8,180,130,215,525
24176,1302,NE-2016-02,Stephen Wozab,1,34,91.5,185,95,192.5,472.5
24177,1302,NE-2016-02,Jacob Hurley,1,31,101.8,215,160,265,640
24178,1302,NE-2016-02,Colin Harrington,1,26,103.5,200,125,247.5,572.5
24179,1302,NE-2016-02,Chris Peterson,1,30,117.2,255,177.5,295,727.5
24180,1302,NE-2016-02,Joshua Koglin,1,28,115.8,220,165,260,645
24181,1302,NE-2016-02,Joey Spellerberg,1,26,107.5,182.5,105,215,502.5
24182,1302,NE-2016-02,Mike Kracl,1,28,121.2,245,150,265,660
24184,1302,NE-2016-02,Mason Cabney,1,18,72.8,182.5,117.5,227.5,527.5
24207,1303,SC-2016-02,Kelly Tabor,0,46,70.2,112.5,50,125,287.5
24208,1303,SC-2016-02,Tracy Cook,0,46,77,120,72.5,157.5,350
24209,1303,SC-2016-02,Amy Stevens,0,44,97.5,107.5,72.5,122.5,302.5
24210,1303,SC-2016-02,Mary Lou Hill,0,68,71.8,35,40,70,145
24211,1303,SC-2016-02,Kaitlin Kramer,0,25,57,115,65,137.5,317.5
24212,1303,SC-2016-02,Jerri Lamar,0,27,56.7,97.5,52.5,122.5,272.5
24213,1303,SC-2016-02,Lauren Rutan,0,32,59.7,142.5,87.5,152.5,382.5
24214,1303,SC-2016-02,Valerie Sinkler,0,37,62.8,107.5,72.5,155,335
24215,1303,SC-2016-02,Melanie Henderson,0,25,70.7,145,85,192.5,422.5
24216,1303,SC-2016-02,Bergen Jorgenson,0,25,65.1,100,60,125,285
24217,1303,SC-2016-02,Miriam McCune,0,31,69,65,55,140,260
24218,1303,SC-2016-02,Jasmine McLaurin,0,25,78.3,107.5,80,185,372.5
24219,1303,SC-2016-02,Leigha Adams,0,28,82.5,110,60,155,325
24220,1303,SC-2016-02,Laura Magruder,0,25,74.2,135,45,130,310
24221,1303,SC-2016-02,Coley Kaeser,0,26,79.5,130,42.5,137.5,310
24222,1303,SC-2016-02,Dorothy Elison,0,36,82.1,105,75,115,295
24223,1303,SC-2016-02,Mariah Krzemien,0,25,75.8,100,52.5,127.5,280
24224,1303,SC-2016-02,Rachelle Courtney,0,24,83.9,92.5,65,115,272.5
24225,1303,SC-2016-02,Kelly Brown,1,25,59.6,97.5,62.5,102.5,262.5
24226,1303,SC-2016-02,Travis Pardue,1,45,82.2,195,122.5,250,567.5
24227,1303,SC-2016-02,Royce Young,1,46,102.4,175,160,245,580
24228,1303,SC-2016-02,Billy Tabor,1,52,82,180,130,230,540
24229,1303,SC-2016-02,Adam Yezer,1,51,81.9,122.5,132.5,187.5,442.5
24230,1303,SC-2016-02,Tom Kerrigan,1,67,107.6,137.5,110,155,402.5
24231,1303,SC-2016-02,Scottie Duncan,1,23,72.8,190,130,215,535
24232,1303,SC-2016-02,Joshua Branham,1,24,72.3,160,107.5,210,477.5
24233,1303,SC-2016-02,Ross Bowman,1,25,73,170,105,197.5,472.5
24234,1303,SC-2016-02,Jake Howerin,1,20,80.4,225,142.5,242.5,610
24235,1303,SC-2016-02,Bradley Robinson,1,31,82.2,200,167.5,227.5,595
24236,1303,SC-2016-02,Stephen Irwin,1,24,81,210,142.5,235,587.5
24237,1303,SC-2016-02,David Thompson,1,33,80.3,182.5,125,200,507.5
24238,1303,SC-2016-02,Jan Enabore,1,24,77.3,155,115,195,465
24239,1303,SC-2016-02,Nicholas Rivers,1,23,79,165,105,190,460
24240,1303,SC-2016-02,Orlando McGriff,1,27,91.7,245,185,240,670
24241,1303,SC-2016-02,Ethan Bradham,1,22,91.6,220,147.5,252.5,620
24242,1303,SC-2016-02,Shawn Watts,1,27,93,220,152.5,235,607.5
24243,1303,SC-2016-02,Matt Reece,1,20,92.5,187.5,115,217.5,520
24244,1303,SC-2016-02,Kalen Alexander,1,24,83.3,162.5,120,182.5,465
24245,1303,SC-2016-02,Brad Randall,1,29,84,152.5,95,172.5,420
24246,1303,SC-2016-02,Ethan McElroy,1,23,118.8,172.5,125,227.5,525
24247,1303,SC-2016-02,Justin Shepherd,1,38,167.3,310,250,295,855
24251,1304,PA-2016-09,Sierra Barner,0,23,56.8,105,60,125,290
24252,1304,PA-2016-09,Lauren Parrinello,0,24,63,105,67.5,145,317.5
24253,1304,PA-2016-09,Sarah Miller,0,21,61.6,105,55,120,280
24254,1304,PA-2016-09,Kelly Combs,0,21,62.4,92.5,55,120,267.5
24255,1304,PA-2016-09,Nubia Oliveira,0,21,70.2,95,55,112.5,262.5
24256,1304,PA-2016-09,Jennifer Cooper,0,42,50.2,92.5,55,115,262.5
24257,1304,PA-2016-09,Pamela Scarano,0,49,56.4,65,37.5,105,207.5
24258,1304,PA-2016-09,Roxanne Kirstner,0,40,60.8,117.5,65,125,307.5
24259,1304,PA-2016-09,Helene Cavalli,0,53,60.6,72.5,40,105,217.5
24260,1304,PA-2016-09,Lynne Renshaw,0,60,67,102.5,80.5,132.5,315.5
24261,1304,PA-2016-09,Kim Schulenburg,0,42,67,85,47.5,110,242.5
24262,1304,PA-2016-09,Karla Portillo,0,39,51.4,102.5,60,117.5,280
24263,1304,PA-2016-09,Samantha Calhoun,0,26,62,147.5,92.5,200,440
24264,1304,PA-2016-09,Lauren Ciurzynski,0,24,62.2,115,67.5,165,347.5
24265,1304,PA-2016-09,Kara Frazier,0,34,83.6,155,75,182.5,412.5
24266,1304,PA-2016-09,Jennifer Nance,0,19,83.8,120,62.5,137.5,320
24267,1304,PA-2016-09,Morgan German,0,33,89.8,155,75,190,420
24268,1304,PA-2016-09,Sean Cavanaugh,1,51,88.8,137.5,110,190,437.5
24269,1304,PA-2016-09,Ryan Gill,1,40,119.4,252.5,192.5,280,725
24270,1304,PA-2016-09,Ronald Lobb,1,53,111.4,192.5,127.5,215,535
24271,1304,PA-2016-09,Carman Semenza,1,26,58.4,135,122.5,182.5,440
24272,1304,PA-2016-09,Eric Townsley,1,39,71.4,200,155,240,595
24273,1304,PA-2016-09,Alvin Lapitan,1,37,73.8,175,115,232.5,522.5
24274,1304,PA-2016-09,Nick Hair,1,21,71.8,180,105,200,485
24275,1304,PA-2016-09,Kyle Myers,1,20,72.6,137.5,132.5,207.5,477.5
24277,1304,PA-2016-09,Phillip Herndon,1,21,82.5,232.5,150,250,632.5
24278,1304,PA-2016-09,Thomas Keogh,1,22,81.2,197.5,130,230,557.5
24279,1304,PA-2016-09,Americo Nepa,1,25,78.6,185,125,220,530
24280,1304,PA-2016-09,Steven Armstrong,1,20,91.2,192.5,150,235,577.5
24281,1304,PA-2016-09,Ethan Markowski,1,24,91.6,185,130,227.5,542.5
24282,1304,PA-2016-09,Ian Borden,1,25,92.4,162.5,155,220,537.5
24283,1304,PA-2016-09,Erik Neil,1,21,91,175,125,217.5,517.5
24284,1304,PA-2016-09,Mike Costantini,1,29,83.4,142.5,130,175,447.5
24285,1304,PA-2016-09,Michael Walker,1,27,94.2,252.5,150,287.5,690
24286,1304,PA-2016-09,David Krouse,1,20,101.2,227.5,170,272.5,670
24287,1304,PA-2016-09,Anthony Stavenski,1,37,103.2,222.5,160,245,627.5
24288,1304,PA-2016-09,Chris Herrlinger,1,30,102.8,205,172.5,220,597.5
24289,1304,PA-2016-09,Nicholas Koser,1,26,104.4,200,160,237.5,597.5
24290,1304,PA-2016-09,Michael Hitcho,1,37,94.4,187.5,132.5,230,550
24291,1304,PA-2016-09,Nicholas Albaugh,1,27,118.4,170,115,215,500
24292,1304,PA-2016-09,Aaron Schulenburg,1,36,127.5,165,120,215,500
24293,1304,PA-2016-09,Mark Henrion,1,32,122.8,155,120,200,475
24297,1305,VA-2016-04,Jiezl Yang,0,24,50.7,90,50,112.5,252.5
24298,1305,VA-2016-04,Hala Ashraf,0,24,59.6,82.5,55,105,242.5
24299,1305,VA-2016-04,Heide Herrmann,0,43,80.8,102.5,50,125,277.5
24300,1305,VA-2016-04,Christine Blackwell,0,42,109.5,80,60,112.5,252.5
24302,1305,VA-2016-04,Mylene Thomas,0,33,52,75,45,102.5,222.5
24303,1305,VA-2016-04,ALLIE FERAS,0,28,62.7,132.5,75,155,362.5
24304,1305,VA-2016-04,Keanne Henry,0,39,61.7,112.5,72.5,142.5,327.5
24305,1305,VA-2016-04,Rebecca Helm,0,24,57.3,65,40,97.5,202.5
24306,1305,VA-2016-04,Sophia Cohen,0,18,64.9,135,85,147.5,367.5
24307,1305,VA-2016-04,Angela Roark,0,30,70.2,112.5,72.5,162.5,347.5
24308,1305,VA-2016-04,Jasmine Scott,0,34,71.1,130,72.5,130,332.5
24309,1305,VA-2016-04,Christina Fedor,0,27,71.6,92.5,50,137.5,280
24310,1305,VA-2016-04,Sarah Cogswell,0,24,83.7,137.5,85,192.5,415
24311,1305,VA-2016-04,Ashley Wilson,0,32,80.5,140,75,152.5,367.5
24312,1305,VA-2016-04,Ann Hardman,0,36,81.8,115,57.5,147.5,320
24313,1305,VA-2016-04,Alexandria Lundelius,0,27,73.1,75,60,105,240
24314,1305,VA-2016-04,Mary Snedeker,0,35,118.2,150,82.5,182.5,415
24315,1305,VA-2016-04,Allison Tatum,0,18,58.9,110,65,137.5,312.5
24316,1305,VA-2016-04,Jordan Lane,1,21,72.6,185,137.5,227.5,550
24317,1305,VA-2016-04,Jonathan James Cavero,1,22,70.5,160,100,195,455
24318,1305,VA-2016-04,Michael Yuan,1,20,81.8,232.5,130,250,612.5
24319,1305,VA-2016-04,Forrest Stieg,1,21,81.1,195,132.5,215,542.5
24320,1305,VA-2016-04,Collin Kohlasch,1,23,80,177.5,127.5,182.5,487.5
24321,1305,VA-2016-04,Dexter Bermudez,1,22,90.1,182.5,127.5,190,500
24322,1305,VA-2016-04,Charles Lundelius,1,22,100.1,140,110,175,425
24323,1305,VA-2016-04,Andrew So,1,24,119.5,250,162.5,257.5,670
24324,1305,VA-2016-04,Donald Berry,1,56,93.3,172.5,122.5,160,455
24325,1305,VA-2016-04,William Jones,1,32,72.7,170,115,210,495
24326,1305,VA-2016-04,Jake Shankman,1,21,67.9,167.5,115,200,482.5
24327,1305,VA-2016-04,Dylan Miller,1,25,79,195,125,247.5,567.5
24328,1305,VA-2016-04,Alexander Vorwald,1,26,80.6,155,130,205,490
24329,1305,VA-2016-04,Charles Lee,1,32,91.3,217.5,160,245,622.5
24330,1305,VA-2016-04,Christopher Ventura,1,24,89.6,187.5,147.5,257.5,592.5
24331,1305,VA-2016-04,Wesley Henderson,1,32,89.3,185,130,235,550
24332,1305,VA-2016-04,Galen McConnell,1,31,91.3,180,105,205,490
24333,1305,VA-2016-04,Mark Houser,1,26,97.7,242.5,142.5,272.5,657.5
24334,1305,VA-2016-04,Hugh Williams,1,33,104.2,200,152.5,242.5,595
24335,1305,VA-2016-04,Taylor Hunter,1,25,104.3,205,117.5,227.5,550
24336,1305,VA-2016-04,Christopher Alberts,1,35,139.9,225,122.5,225,572.5
24337,1305,VA-2016-04,Barrett Young,1,32,130.5,195,135,210,540
24338,1305,VA-2016-04,Jeffrey Hammond,1,19,71.2,182.5,115,237.5,535
24339,1305,VA-2016-04,Jonathan Malashevich,1,19,118.1,202.5,155,287.5,645
24354,1306,MD-2016-04,Linda Gorham,0,65,81.9,67.5,55,125,247.5
24355,1306,MD-2016-04,JULIE MOORE,0,26,55.4,100,52.5,125,277.5
24356,1306,MD-2016-04,Elisabeth Castleman,0,25,56.9,92.5,55,115,262.5
24357,1306,MD-2016-04,Joyce Kuwae,0,39,55.7,67.5,37.5,102.5,207.5
24358,1306,MD-2016-04,SARAH PLOTNICK,0,31,62.7,100,70,135,305
24359,1306,MD-2016-04,Emily Broughton,0,26,61.9,115,57.5,130,302.5
24360,1306,MD-2016-04,Kelly Adams,0,29,61.4,105,62.5,130,297.5
24361,1306,MD-2016-04,KRISTIN RIESETT,0,26,60.7,85,50,137.5,272.5
24362,1306,MD-2016-04,COREY MUELLER,0,24,61.5,105,45,120,270
24363,1306,MD-2016-04,Emily Costolo,0,22,61.8,80,37.5,110,227.5
24364,1306,MD-2016-04,Candyce Dyer,0,38,60.2,72.5,30,87.5,190
24365,1306,MD-2016-04,Angeline Lenz,0,24,63.4,120,57.5,155,332.5
24366,1306,MD-2016-04,ERICA ISAACS,0,27,67.9,117.5,62.5,142.5,322.5
24367,1306,MD-2016-04,REBEKAH PARSONS,0,31,68,87.5,52.5,137.5,277.5
24368,1306,MD-2016-04,CAYLEY MCCLEAN,0,23,81.8,140,80,172.5,392.5
24369,1306,MD-2016-04,ROSE BROWNEAGLE,0,31,82,125,67.5,150,342.5
24370,1306,MD-2016-04,HANNAH YOUNG,0,22,79.3,90,55,125,270
24371,1306,MD-2016-04,CHESSKA ONEAL,0,,85.4,120,67.5,145,332.5
24372,1306,MD-2016-04,ELI RANESES,1,26,65.2,152.5,115,205,472.5
24373,1306,MD-2016-04,Samuel Dahne,1,23,63.5,137.5,95,192.5,425
24374,1306,MD-2016-04,Shoubry Sos,1,26,65.2,137.5,85,132.5,355
24375,1306,MD-2016-04,Jason Toner,1,27,72.8,180,117.5,205,502.5
24376,1306,MD-2016-04,PATRICK JENNINGS,1,24,68.6,150,130,190,470
24377,1306,MD-2016-04,PEARSON NEWSOME,1,24,72.9,157.5,107.5,190,455
24378,1306,MD-2016-04,GIANCARLO GUIZADO,1,24,73.3,137.5,90,180,407.5
24380,1306,MD-2016-04,RYAN HARVEY,1,27,78.2,185,115,245,545
24381,1306,MD-2016-04,MICHAEL ALLEN,1,25,80.7,182.5,132.5,200,515
24382,1306,MD-2016-04,Neil Kitzmiller,1,24,81.1,162.5,120,220,502.5
24383,1306,MD-2016-04,Alexander Brown,1,25,78.3,155,120,175,450
24385,1306,MD-2016-04,BRENDAN GREENE,1,27,91.5,285,182.5,282.5,750
24386,1306,MD-2016-04,AUSTON WALLACE,1,19,90.9,247.5,147.5,277.5,672.5
24387,1306,MD-2016-04,Brandon Simpson,1,22,91.9,230,150,247.5,627.5
24388,1306,MD-2016-04,ZACHARY SAHRAIE,1,36,92.9,212.5,145,242.5,600
24389,1306,MD-2016-04,Robert Lowery,1,24,92.6,212.5,145,235,592.5
24390,1306,MD-2016-04,Benjamin Lind,1,20,92.1,215,122.5,240,577.5
24391,1306,MD-2016-04,KENNETH BROWN,1,30,92.6,162.5,115,215,492.5
24392,1306,MD-2016-04,Nolan Center,1,22,93,147.5,82.5,177.5,407.5
24393,1306,MD-2016-04,Seth Kisner,1,20,93.7,197.5,145,200,542.5
24394,1306,MD-2016-04,Christian Conti-Vock,1,35,103.6,182.5,107.5,227.5,517.5
24395,1306,MD-2016-04,Sean Strumpf,1,25,101.4,177.5,130,202.5,510
24396,1306,MD-2016-04,Antony Dyer,1,36,99.9,150,135,207.5,492.5
24397,1306,MD-2016-04,Carlos Hernandez,1,26,118.2,260,207.5,287.5,755
24398,1306,MD-2016-04,Alexander Din,1,26,111.2,200,142.5,215,557.5
24399,1306,MD-2016-04,JUSTIN ISAACS,1,28,130.4,257.5,185,310,752.5
24400,1306,MD-2016-04,Evan Perlman,1,33,139.9,170,102.5,200,472.5
24406,1307,PA-2016-06,Emily Celli,0,22,55.1,90,45,132.5,267.5
24407,1307,PA-2016-06,Juliana Sopko,0,21,84.7,95,60,110,265
24408,1307,PA-2016-06,Sarah Simon,0,21,88.5,77.5,47.5,112.5,237.5
24410,1307,PA-2016-06,Kellee Hesley,0,49,49.5,55,37.5,77.5,170
24411,1307,PA-2016-06,Cynthia Line,0,48,68.8,125,75,147.5,347.5
24412,1307,PA-2016-06,Raylene Askin,0,45,68.9,77.5,45,82.5,205
24413,1307,PA-2016-06,Susan Cordua,0,57,69.1,70,42.5,102.5,215
24414,1307,PA-2016-06,Susan Singer,0,63,51.4,35,32.5,55,122.5
24415,1307,PA-2016-06,Gail Moore,0,69,72.2,100,72.5,132.5,305
24416,1307,PA-2016-06,Karla Portillo,0,39,50.9,110,62.5,122.5,295
24417,1307,PA-2016-06,Chelsea Zimmerman,0,25,56,120,65,147.5,332.5
24418,1307,PA-2016-06,Erin Kyle,0,28,61.5,130,70,172.5,372.5
24419,1307,PA-2016-06,Lauren Roseman,0,37,59.4,127.5,87.5,147.5,362.5
24420,1307,PA-2016-06,Carrie Allen,0,24,61,125,70,150,345
24421,1307,PA-2016-06,Colie Pascone,0,34,62.8,115,70,137.5,322.5
24422,1307,PA-2016-06,Carolina Rodriquez,0,38,58.9,90,57.5,107.5,255
24423,1307,PA-2016-06,Janice Aninsman,0,28,71.2,137.5,85,154,376.5
24424,1307,PA-2016-06,Michelle Casey,0,25,69.4,105,57.5,145,307.5
24425,1307,PA-2016-06,Debbie Zeigler,0,31,83.8,172.5,87.5,172.5,432.5
24426,1307,PA-2016-06,Vanessa Cruz,0,33,73.7,127.5,80,132.5,340
24427,1307,PA-2016-06,Gunnar Bolf,1,24,73.3,192.5,100,232.5,525
24428,1307,PA-2016-06,Chad Martin,1,21,73,167.5,110,195,472.5
24430,1307,PA-2016-06,Jacob Schlottman,1,24,89.9,135,117.5,165,417.5
24431,1307,PA-2016-06,James Granja,1,23,91.6,185,122.5,247.5,555
24432,1307,PA-2016-06,Nate Dorfman,1,20,92.6,187.5,107.5,230,525
24434,1307,PA-2016-06,Zachary Ali,1,24,103.4,185,117.5,227.5,530
24435,1307,PA-2016-06,Tyler Hazlett,1,42,118.2,165,122.5,210,497.5
24436,1307,PA-2016-06,Ronald Mostoller,1,41,119,207.5,125,250,582.5
24437,1307,PA-2016-06,Sean Dunston,1,46,73.8,200,110,225,535
24439,1307,PA-2016-06,Jeffrey Avena,1,28,61.8,137.5,85,182.5,405
24440,1307,PA-2016-06,Dan Campos,1,31,65,167.5,97.5,172.5,437.5
24441,1307,PA-2016-06,Austin Ragno,1,28,72.2,162.5,122.5,182.5,467.5
24442,1307,PA-2016-06,Adam Ratmoko,1,36,73.9,145,85,170,400
24443,1307,PA-2016-06,Cornelius Wagner,1,28,78,137.5,120,210,467.5
24444,1307,PA-2016-06,Jose Gerardi,1,34,78.4,137.5,100,177.5,415
24445,1307,PA-2016-06,Harris Nguyen,1,24,80.8,170,110,207.5,487.5
24446,1307,PA-2016-06,Miguel Vivas,1,33,82,180,132.5,217.5,530
24447,1307,PA-2016-06,Ryan Cluney,1,32,86.8,167.5,115,195,477.5
24448,1307,PA-2016-06,Joseph Harris,1,31,89.3,205,142.5,217.5,565
24449,1307,PA-2016-06,Corey Miller,1,27,89.6,190,160,252.5,602.5
24450,1307,PA-2016-06,Jesse DeFuria,1,24,91.5,210,135,232.5,577.5
24451,1307,PA-2016-06,Michael Mossbrook,1,24,99.5,205,130,245,580
24452,1307,PA-2016-06,Christopher McAdams,1,35,100.8,230,170,265,665
24453,1307,PA-2016-06,Matthew Romig,1,25,119.2,227.5,145,260,632.5
24454,1307,PA-2016-06,William Fluck,1,31,149.7,272.5,162.5,272.5,707.5
24462,1308,WA-2016-05,Jessica Ennes,0,22,70.2,117.5,65,137.5,320
24463,1308,WA-2016-05,Cheyenne Baxter,0,20,75,105,42.5,110,257.5
24464,1308,WA-2016-05,Nancy Xia,0,23,80.8,117.5,57.5,130,305
24465,1308,WA-2016-05,Jeanne Kelp,0,50,71.1,80,50,100,230
24466,1308,WA-2016-05,Holly Kaufman,0,29,55.2,80,55,112.5,247.5
24467,1308,WA-2016-05,Jenna Walker,0,27,59.5,87.5,45,100,232.5
24468,1308,WA-2016-05,Marina Herrera,0,24,60.8,70,45,90,205
24469,1308,WA-2016-05,Amy Zou,0,25,62.1,132.5,57.5,150,340
24470,1308,WA-2016-05,Wren Haaland,0,29,62.1,115,65,145,325
24471,1308,WA-2016-05,Laura Richard,0,24,65.1,97.5,40,122.5,260
24472,1308,WA-2016-05,Lori Sharon,0,33,68.9,127.5,75,172.5,375
24473,1308,WA-2016-05,Ashley Cavalieri,0,30,69.4,130,72.5,165,367.5
24474,1308,WA-2016-05,Allison Yeager,0,35,70.1,97.5,52.5,137.5,287.5
24475,1308,WA-2016-05,Emily Driver,0,27,72.7,97.5,40,100,237.5
24476,1308,WA-2016-05,Vanessa Hughes,0,26,80.6,110,65,127.5,302.5
24477,1308,WA-2016-05,Kelly Hanson-Schaefer,0,34,81.8,105,65,140,310
24478,1308,WA-2016-05,Sammi Johnson,0,30,82.3,155,92.5,215,462.5
24479,1308,WA-2016-05,Rebekah Pollmar,0,27,83.1,125,65,142.5,332.5
24480,1308,WA-2016-05,Jonna Briannon,0,30,85.1,117.5,55,132.5,305
24481,1308,WA-2016-05,Millicent Rios,0,28,93.5,125,70,152.5,347.5
24482,1308,WA-2016-05,Andrea Page,0,39,118,190,92.5,182.5,465
24483,1308,WA-2016-05,Samantha LaRue,0,19,95,100,80,145,325
24484,1308,WA-2016-05,Joey Giacomini,1,23,73.2,195,122.5,227.5,545
24485,1308,WA-2016-05,Levi Book,1,21,79.1,207.5,160,245,612.5
24486,1308,WA-2016-05,Luke Richards,1,24,88,185,145,250,580
24487,1308,WA-2016-05,Miquel Diaz,1,22,88,170,120,197.5,487.5
24488,1308,WA-2016-05,Jasper Haney,1,21,97.3,235,120,250,605
24489,1308,WA-2016-05,Patrick Donohue,1,22,103.2,192.5,140,232.5,565
24490,1308,WA-2016-05,Kevin Daniel,1,44,103.6,190,140,250,580
24492,1308,WA-2016-05,Donald Gunning,1,43,108.3,165,145,192.5,502.5
24493,1308,WA-2016-05,Robert Foulkes,1,47,77.3,115,112.5,187.5,415
24494,1308,WA-2016-05,Chris Holstrom,1,47,91.3,117.5,105,150,372.5
24495,1308,WA-2016-05,Jay Hambert,1,49,91.5,155,160,227.5,542.5
24496,1308,WA-2016-05,Matt Muraoka,1,51,65.4,125,112.5,160,397.5
24497,1308,WA-2016-05,Lane Bos,1,50,89.3,195,157.5,215,567.5
24498,1308,WA-2016-05,Russ Nielsen,1,54,97.9,210,120,220,550
24499,1308,WA-2016-05,Mikhail Seril,1,25,73.6,200,127.5,230,557.5
24500,1308,WA-2016-05,James Fuller,1,30,81,190,157.5,207.5,555
24501,1308,WA-2016-05,Joel Woodard,1,25,88.9,175,167.5,200,542.5
24502,1308,WA-2016-05,Daniel Libre,1,30,89.6,262.5,162.5,290,715
24503,1308,WA-2016-05,Jose Garcia,1,29,92.1,155,100,200,455
24504,1308,WA-2016-05,Cole Kaufman,1,32,92.9,177.5,107.5,205,490
24505,1308,WA-2016-05,Tony Shin,1,30,107,202.5,155,230,587.5
24506,1308,WA-2016-05,Elias Perez,1,26,125.8,277.5,200,272.5,750
24507,1308,WA-2016-05,Matthew Seiuli,1,32,129.2,265,222.5,280,767.5
24508,1308,WA-2016-05,Spencer Claque,1,18,79.3,205,130,247.5,582.5
24509,1308,WA-2016-05,Luis Marsh,1,18,116.5,217.5,142.5,235,595
24510,1308,WA-2016-05,Alexander Ono,1,20,65.2,162.5,90,200,452.5
24511,1308,WA-2016-05,Chad Carlson,1,18,99.2,192.5,132.5,232.5,557.5
24512,1309,ID-2016-02,Teresa Garner,0,43,64.6,87.5,42.5,115,245
24513,1309,ID-2016-02,Robby Wood,0,50,78.7,80,47.5,117.5,245
24514,1309,ID-2016-02,Stephanie Carpenter,0,44,79.5,110,70,147.5,327.5
24515,1309,ID-2016-02,Ramona Banjac,0,41,83.8,120,65,150,335
24516,1309,ID-2016-02,Wendy Hibbitts,0,47,73.5,92.5,55,137.5,285
24517,1309,ID-2016-02,Becky Mauney,0,50,73.4,92.5,47.5,125,265
24518,1309,ID-2016-02,Alexa Tam,0,25,45.5,75,35,77.5,187.5
24519,1309,ID-2016-02,Kelli Hoopes,0,39,54.3,115,52.5,147.5,315
24520,1309,ID-2016-02,Jill McCreary,0,28,56.3,87.5,57.5,112.5,257.5
24521,1309,ID-2016-02,Mattie Mulick,0,22,56.5,105,65,107.5,277.5
24523,1309,ID-2016-02,Tenessa L Roizman,0,32,62,110,85,152.5,347.5
24524,1309,ID-2016-02,Allee Gilbert,0,35,62.6,87.5,50,120,257.5
24525,1309,ID-2016-02,Danielle Roniger,0,31,67.1,82.5,50,90,222.5
24526,1309,ID-2016-02,Lupita German,0,22,69.8,95,45,127.5,267.5
24528,1309,ID-2016-02,Danice Heward,0,34,87.5,97.5,67.5,132.5,297.5
24529,1309,ID-2016-02,Kenneth Overly,1,23,89.8,217.5,127.5,240,585
24530,1309,ID-2016-02,Chad Simkin,1,41,91.4,140,90,195,425
24531,1309,ID-2016-02,Dave Bruner,1,54,80.2,112.5,80,165,357.5
24532,1309,ID-2016-02,Anthony Harris,1,52,120,350,195,340,885
24533,1309,ID-2016-02,Jim Rudolph,1,66,99.1,102.5,80,155,337.5
24534,1309,ID-2016-02,Lucas Marthaller,1,22,65.4,177.5,137.5,205,520
24535,1309,ID-2016-02,Roger Ngo,1,26,71.9,147.5,97.5,165,410
24536,1309,ID-2016-02,Chase Wagstaff,1,27,72.7,192.5,122.5,210,525
24537,1309,ID-2016-02,Paul Salter,1,25,73,187.5,115,205,507.5
24538,1309,ID-2016-02,Dylan Puckett,1,24,80.1,175,125,210,510
24539,1309,ID-2016-02,Benjamin Tilford,1,35,81.5,167.5,132.5,227.5,527.5
24540,1309,ID-2016-02,Christopher Nicomedes,1,27,90.1,240,160,265,665
24541,1309,ID-2016-02,Johnathan Eldredge,1,30,92.6,215,150,250,615
24542,1309,ID-2016-02,Stephen Hobbs,1,25,91.9,180,115,225,520
24543,1309,ID-2016-02,Jesse Norris,1,23,92.9,340,155,345,840
24544,1309,ID-2016-02,Jake Needham,1,20,102.6,242.5,192.5,327.5,762.5
